HeatNo,TotalIngotsWeight,PouringScrap,OtherScrap,Last_EOP,Cr_Last_EOP,Cr_Final,LFVD_FeCrA,LFVD_FeCrC,Ni_Last_EOP,Ni_Final,LFVD_NiGran,LFVD_NiKatode,Mo_Last_EOP,Mo_Final,LFVD_FeMo,LFVD_Polymox,V_Last_EOP,V_Final,LFVD_FeV,W_Last_EOP,W_Final,LFVD_FeW72,LFVD_WPaketi,Cr_LowerLimit,Cr_Target,Cr_UpperLimit,Mo_LowerLimit,Mo_Target,Mo_UpperLimit,Ni_LowerLimit,Ni_Target,Ni_UpperLimit,V_LowerLimit,V_Target,V_UpperLimit,W_LowerLimit,W_Target,W_UpperLimit,LFVD_AlBloki,LFVD_AlGran,LFVD_AlOplašèenaŽica,LFVD_AlŽica,LFVD_BelaŽlindra,LFVD_Boksit,LFVD_CASIfi13,LFVD_CaO,LFVD_CaSi,LFVD_Cfi13,LFVD_CoMet,LFVD_Cu,LFVD_EPŽŽlindra,LFVD_FeAl,LFVD_FeB,LFVD_FeBŽica,LFVD_FeCrC51,LFVD_FeCrCSi,LFVD_FeCrNit,LFVD_FeMnA,LFVD_FeMnC,LFVD_FeNbTa,LFVD_FeNbTafi13,LFVD_FeS,LFVD_FeSi,LFVD_FeSiZrŽica,LFVD_FeTi,LFVD_FeTifi13,LFVD_KalcijevKarbid,LFVD_KarboritMleti,LFVD_KarboritZaVpih,LFVD_Kisik,LFVD_MnMet,LFVD_Molyquick,LFVD_Ni90,LFVD_NiOksid,LFVD_OdpCu,LFVD_SLAGMAG65B,LFVD_SiMet,LFVD_SiMn,LFVD_SintŽlindra,LFVD_SŽica,LFVD_LastTemperature,LFVD_AlloyWeight,LFVD_NonMetalInclusionsWeight,31CRV3,CRMO OSTRUŽKI,CRV,E3,E40,E6,E8,ECN150,EMCR,OCR12,OCR12SP,OCR12VM,OCR12VM OSTRUŽKI,OH252,OH255,OSIKRO3,OSIKRO4,PK2,PK5,PK5M,PT181,PT929,UTOP1,UTOPMO2,UTOPMO4,VCMO230,PV_12MN,PV_145V33,PV_18MNCR4,PV_19MNCR18,PV_214N,PV_28304N,PV_31CRV3,PV_BRC,PV_BRC3,PV_BRCMO,PV_BRCMO2,PV_BRCV,PV_BRM,PV_BRM1,PV_BRM2,PV_BRM2_OSTRUŽKI,PV_BRU,PV_BRW,PV_BRW1,PV_CK10,PV_CRMO_DROBIŽ,PV_CRMO_OSTRUŽKI,PV_CRV,PV_CRV2,PV_CRV3,PV_CRV3_OSTRUŽKI,PV_EC80,PV_ECN150,PV_ECN35,PV_EMCR,PV_INVAR36,PV_MKK,PV_OC100EX,PV_OCR12,PV_OCR12EX,PV_OCR12SP,PV_OCR12SPW,PV_OCR12VM,PV_OCR12VM_OSTRUŽKI,PV_OCR4PR,PV_OCR8VMS,PV_OCR8W,PV_OCR8W_OSTRUŽKI,PV_OH236NI,PV_OH239,PV_OH250,PV_OH252,PV_OH255,PV_OH257,PV_OH258,PV_OH260,PV_OH807,PV_OSIKRO3,PV_OSIKRO4,PV_OSV1,PV_OV862,PV_OW1,PV_OW4,PV_OW6,PV_PK10,PV_PK11,PV_PK11S,PV_PK12,PV_PK13,PV_PK15,PV_PK19,PV_PK2,PV_PK20,PV_PK2SP,PV_PK332,PV_PK335,PV_PK335_OSTRUŽKI,PV_PK338,PV_PK340,PV_PK343,PV_PK346,PV_PK3NI,PV_PK5,PV_PK5M,PV_PK939,PV_PK942,PV_PKAS,PV_PKTB,PV_PO102,PV_PO180,PV_POSEBNA_JEKLA_OSTRUŽKI,PV_PT181,PV_PT202,PV_PT212,PV_PT929,PV_RAVNAL2,PV_RAVNIN2,PV_RAVNIN3,PV_RAVNIN4,PV_SIVA_LITINA,PV_TMCN1,PV_TMCN2,PV_TMCN2_OSTRUŽKI,PV_UTOP1,PV_UTOP2,PV_UTOP3,PV_UTOP33,PV_UTOPCO,PV_UTOPCO2,PV_UTOPCO3,PV_UTOPEX1,PV_UTOPEX3,PV_UTOPMO2,PV_UTOPMO4,PV_UTOPMO6,PV_UTOPMONI,PV_UTOPNICU,PV_UTOPSP,PV_UTOPTI,PV_VCMO140,PV_VCMO230,PV_VCNMO200,PV_VCNMO200_DROBIŽ,PV_X45,PV_E1,PV_E3,PV_E40,PV_E6,PV_E8,PV_GRODELJ,PV_Kore,FeCr,FeNi,FeMo,FeV,FeW
81242,49440.0,800.0,2000.0,2.0,10.72,12.31,0.0,1400.0,0.23,0.22,0.0,0.0,0.82,0.94,80.0,70.0,0.382,0.68,190.0,0.16,0.19,0.0,0.0,12.0,12.3,13.0,0.9,0.93,1.2,0,0,0.3,0.62,0.67,0.75,0,0,0.2,5,0,0.0,0.0,0,120,15.7,450,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,50,60,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1930,620,0.0,0.0,0.0,0.0,0.0,8300.0,0.0,0.0,0.0,0.0,0.0,30000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8300,0,0,0,1400.0,0,80.0,190.0,0.0
81254,47600.0,1000.0,300.0,2.0,10.52,11.68,0.0,700.0,0.19,0.19,0.0,0.0,0.67,0.72,55.0,0.0,0.239,0.93,425.0,0.01,0.05,0.0,0.0,11.5,11.65,12.0,0.7,0.73,0.8,0,0,0.3,0.9,0.95,1.0,0,0,0.2,18,0,2.3,0.0,0,80,14.6,100,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,50,0,0,0,0,0,0,0,0,0,0,60,0,0.0,1455.0,1405,230,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,700.0,0,55.0,425.0,0.0
81255,46350.0,800.0,900.0,2.0,11.21,11.37,0.0,70.0,0.25,0.25,0.0,0.0,0.53,0.75,153.0,0.0,0.351,0.79,267.0,0.08,0.12,0.0,0.0,11.1,11.36,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,22,0,2.3,0.0,0,70,14.1,500,0,0.0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,140,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,768,570,0.0,0.0,0.0,0.0,0.0,8100.0,0.0,0.0,0.0,0.0,0.0,30000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100,0,0,0,70.0,0,153.0,267.0,0.0
81265,50400.0,1000.0,1500.0,2.0,0.0,11.42,0.0,700.0,0.0,0.23,0.0,0.0,0.0,0.75,110.0,0.0,0.0,0.76,250.0,0.0,0.1,0.0,0.0,11.1,11.36,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,7,0,4.2,0.0,0,210,15.5,550,0,4.3,0,0,0,0,0,0,0,0,0,0,70,0,0,0,120,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1331,810,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,30000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,700.0,0,110.0,250.0,0.0
81267,50060.0,600.0,400.0,2.0,10.99,11.44,0.0,130.0,0.18,0.18,0.0,0.0,0.67,0.73,60.0,0.0,0.456,0.93,320.0,0.06,0.1,0.0,0.0,11.1,11.46,11.75,0.7,0.73,0.85,0,0,0.25,0.9,0.94,1.0,0,0,0.15,16,0,1.5,0.0,0,140,15.0,550,0,21.8,0,0,150,0,0,0,0,0,0,0,30,0,0,0,150,0,0,0,50,7,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,752,890,0.0,0.0,0.0,0.0,0.0,10200.0,0.0,0.0,0.0,0.0,0.0,30000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10200,0,0,0,130.0,0,60.0,320.0,0.0
81293,48410.0,800.0,800.0,2.0,10.74,11.25,0.0,550.0,0.24,0.23,0.0,0.0,0.68,0.73,60.0,0.0,0.378,0.76,230.0,0.15,0.17,0.0,0.0,11.1,11.36,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,5,0,4.8,0.0,0,140,15.0,450,0,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,50,140,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1197,640,0.0,0.0,0.0,0.0,0.0,8100.0,0.0,0.0,0.0,0.0,0.0,30000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100,0,0,0,550.0,0,60.0,230.0,0.0
81305,47380.0,800.0,1000.0,2.0,11.94,11.55,0.0,0.0,0.26,0.24,0.0,0.0,0.57,0.73,140.0,0.0,0.394,0.74,230.0,0.08,0.11,0.0,0.0,11.1,11.36,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,5,0,4.2,0.0,0,190,15.0,500,0,0.0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,150,0,0,0,50,340,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,944,740,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,30000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0.0,0,140.0,230.0,0.0
81315,49000.0,1000.0,1200.0,3.0,10.86,11.4,0.0,270.0,0.19,0.2,0.0,0.0,0.72,0.72,20.0,0.0,0.324,0.77,290.0,0.13,0.16,0.0,0.0,11.1,11.46,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,21,0,5.8,0.0,0,130,15.5,650,0,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,990,780,0.0,0.0,0.0,0.0,0.0,10600.0,0.0,0.0,0.0,0.0,0.0,30000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10600,0,0,0,270.0,0,20.0,290.0,0.0
81317,49440.0,1000.0,1500.0,3.0,10.9,11.82,0.0,900.0,0.17,0.17,0.0,0.0,0.7,0.72,42.0,0.0,0.194,0.92,493.0,0.1,0.13,0.0,0.0,11.5,11.65,12.0,0.7,0.73,0.8,0,0,0.3,0.9,0.95,1.0,0,0,0.2,9,0,4.8,0.0,0,70,15.7,500,0,14.5,0,0,150,0,0,0,0,0,0,0,31,0,0,0,100,0,0,0,50,325,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1935,770,0.0,0.0,25000.0,0.0,0.0,12100.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12100,0,0,0,900.0,0,42.0,493.0,0.0
81324,51800.0,1000.0,2200.0,2.0,9.73,11.42,850.0,920.0,0.19,0.21,0.0,0.0,0.75,0.75,35.0,0.0,0.247,0.79,355.0,0.06,0.1,0.0,0.0,11.1,11.36,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,18,0,2.9,0.0,0,120,16.0,500,0,0.0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,50,150,0,0,0,0,0,0,0,0,0,40,0,0.0,1455.0,2507,820,0.0,0.0,10000.0,0.0,0.0,10700.0,0.0,0.0,0.0,0.0,0.0,20000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10700,0,0,0,1770.0,0,35.0,355.0,0.0
81336,43850.0,400.0,2500.0,3.0,0.0,11.34,180.0,400.0,0.0,0.17,0.0,0.0,0.0,0.74,60.0,0.0,0.0,0.96,420.0,0.0,0.17,0.0,0.0,11.1,11.36,11.75,0.7,0.73,0.85,0,0,0.3,0.9,0.94,1.0,0,0,0.2,3,0,1.4,0.0,0,130,13.9,550,0,17.4,0,0,150,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0.0,1455.0,1265,830,0.0,0.0,0.0,0.0,0.0,4900.0,0.0,0.0,0.0,20000.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900,0,0,0,580.0,0,60.0,420.0,0.0
81338,46350.0,800.0,900.0,2.0,10.06,11.33,0.0,880.0,0.17,0.18,0.0,0.0,0.8,0.73,60.0,0.0,0.338,0.75,250.0,0.06,0.11,0.0,0.0,11.1,11.36,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,10,0,2.9,0.0,0,110,14.6,500,0,14.5,0,0,0,0,0,0,0,0,0,0,35,0,0,0,40,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1307,660,0.0,0.0,0.0,0.0,0.0,16200.0,0.0,0.0,0.0,0.0,0.0,20000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16200,0,0,0,880.0,0,60.0,250.0,0.0
81350,49000.0,800.0,300.0,2.0,10.79,11.27,0.0,120.0,0.19,0.18,0.0,0.0,0.62,0.72,92.0,0.0,0.259,0.74,308.0,0.04,0.09,0.0,0.0,11.1,11.36,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,15,0,0.0,0.0,0,70,14.8,400,0,17.4,0,0,0,0,0,0,0,0,0,0,50,0,0,0,120,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,912,470,0.0,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,0.0,15000.0,0.0,15000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,15000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,120.0,0,92.0,308.0,0.0
81371,50400.0,1000.0,2000.0,1.0,,11.73,0.0,790.0,,0.26,0.0,0.0,,0.82,270.0,0.0,,0.84,475.0,,0.12,0.0,0.0,11.5,11.66,12.0,0.8,0.84,0.9,0,0,0.25,0.8,0.85,1.0,0,0,0.15,7,0,2.3,0.0,0,150,15.5,400,0,24.7,0,0,130,0,0,0,0,0,0,0,70,0,0,0,180,0,0,0,50,410,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,2447,930,0.0,0.0,30000.0,0.0,0.0,7600.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600,0,0,0,790.0,0,270.0,475.0,0.0
81372,48410.0,800.0,200.0,2.0,11.43,11.36,0.0,210.0,0.19,0.19,0.0,0.0,0.62,0.74,110.0,0.0,0.335,0.76,295.0,0.06,0.08,0.0,0.0,11.1,11.36,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,5,0,2.9,0.0,0,120,15.0,450,0,24.7,0,0,110,0,0,0,0,0,0,0,60,0,0,0,130,0,0,0,50,275,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1127,730,0.0,0.0,0.0,0.0,0.0,16100.0,0.0,0.0,0.0,0.0,0.0,20000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16100,0,0,0,210.0,0,110.0,295.0,0.0
81378,51800.0,1000.0,500.0,3.0,11.59,11.67,0.0,305.0,0.24,0.22,0.0,0.0,0.69,0.83,149.0,0.0,0.166,0.91,522.0,0.07,0.09,0.0,0.0,11.5,11.66,12.0,0.8,0.84,0.9,0,0,0.3,0.9,0.94,1.0,0,0,0.15,15,0,5.8,0.0,0,110,15.5,500,0,14.5,0,0,0,0,0,0,0,0,0,0,90,0,0,0,160,0,0,0,50,105,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1382,660,0.0,0.0,30000.0,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,305.0,0,149.0,522.0,0.0
81379,48410.0,800.0,1000.0,2.0,10.97,11.23,0.0,470.0,0.17,0.16,0.0,0.0,0.63,0.74,95.0,0.0,0.128,0.92,506.0,0.06,0.07,0.0,0.0,11.0,11.36,12.0,0.7,0.73,0.8,0,0,0.25,0.9,0.94,1.0,0,0,0.15,15,0,0.0,0.0,0,100,15.0,400,0,0.0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,140,0,0,0,50,275,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1536,550,0.0,0.0,25000.0,0.0,0.0,19100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19100,0,0,0,470.0,0,95.0,506.0,0.0
81395,45210.0,300.0,2100.0,2.0,10.68,11.47,90.0,580.0,0.16,0.15,0.0,0.0,0.75,0.75,100.0,0.0,0.307,0.92,350.0,0.14,0.13,0.0,0.0,11.1,11.46,11.75,0.7,0.73,0.85,0,0,0.25,0.9,0.94,1.0,0,0,0.15,0,0,2.9,0.0,0,170,13.9,500,0,0.0,0,0,100,0,0,0,0,0,0,0,50,0,0,0,80,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1267,820,0.0,0.0,0.0,0.0,0.0,16100.0,0.0,0.0,0.0,0.0,0.0,20000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16100,0,0,0,670.0,0,100.0,350.0,0.0
