HeatNo,TotalIngotsWeight,PouringScrap,OtherScrap,Cr_Last_EOP,Cr_Final,E3,E6,E8,OCR12,OCR12VM,UTOPMO2,UTOPMO4,PV_E1,PV_E3,PV_E40,PV_E6,PV_E8,FeCr
78707,49440.0,800.0,300.0,10.52,11.34,0.0,0.0,14500.0,0.0,20000.0,0.0,0.0,0,0,0,0,14500,1060.0
78718,52400.0,1000.0,200.0,10.49,11.43,0.0,15900.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,15900,0,980.0
78743,44050.0,600.0,1100.0,10.95,11.12,0.0,8600.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,8600,0,500.0
78748,48410.0,800.0,1300.0,10.31,11.34,0.0,11600.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,11600,0,1070.0
78749,54590.0,1000.0,500.0,11.18,11.4,0.0,11500.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,11500,0,580.0
78756,47380.0,800.0,300.0,12.87,11.79,42220.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42220,0,0,0,900.0
78762,46600.0,600.0,1700.0,10.67,11.24,0.0,13000.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,13000,0,950.0
78768,52530.0,1000.0,800.0,12.44,12.15,0.0,26600.0,0.0,0.0,0.0,0.0,0.0,0,0,0,26600,0,0.0
78769,48410.0,800.0,300.0,11.57,11.67,0.0,26600.0,0.0,0.0,0.0,0.0,0.0,0,0,0,26600,0,300.0
78770,43800.0,800.0,2000.0,12.19,11.71,40370.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40370,0,0,0,0.0
78791,48000.0,800.0,1200.0,10.39,11.36,0.0,14600.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,14600,0,860.0
78810,40450.0,500.0,0.0,8.97,11.57,42000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42000,0,0,0,1150.0
78827,47360.0,500.0,1200.0,11.0,11.4,0.0,20200.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,20200,0,530.0
78851,47380.0,800.0,500.0,10.83,11.7,0.0,13000.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,13000,0,830.0
78861,43660.0,600.0,100.0,11.96,11.8,40720.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40720,0,0,0,350.0
78876,50320.0,600.0,0.0,10.68,11.73,44230.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44230,0,0,0,2750.0
78906,46560.0,600.0,500.0,11.39,11.36,0.0,10500.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,10500,0,210.0
78919,47360.0,400.0,1000.0,10.99,11.32,0.0,13300.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,13300,0,600.0
78923,48000.0,600.0,500.0,0.0,11.47,0.0,13600.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,13600,0,620.0
78928,49440.0,800.0,2000.0,10.52,11.75,0.0,13000.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,13000,0,1300.0
78950,44730.0,400.0,2500.0,10.7,11.4,0.0,11100.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,11100,0,730.0
78954,46660.0,700.0,0.0,11.12,11.4,0.0,17100.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,17100,0,40.0
78955,43450.0,1000.0,1400.0,11.18,11.7,0.0,18670.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18670,0,560.0
78956,48410.0,800.0,100.0,10.84,11.5,0.0,17800.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17800,0,480.0
78962,53280.0,900.0,400.0,11.59,11.38,0.0,17700.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17700,0,210.0
78984,47560.0,900.0,3300.0,9.73,11.65,44010.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44010,0,0,0,2380.0
79002,46490.0,1000.0,400.0,9.73,11.44,0.0,14600.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,14600,0,1460.0
79022,43600.0,600.0,1500.0,0.0,11.33,0.0,12500.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,12500,0,450.0
79039,47250.0,800.0,800.0,12.32,11.77,43200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43200,0,0,0,1200.0
79042,49160.0,1100.0,1400.0,11.15,11.33,0.0,17100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17100,0,420.0
79043,49780.0,1300.0,1500.0,11.25,11.76,0.0,17200.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17200,0,1050.0
79073,39240.0,400.0,5000.0,10.45,11.27,0.0,10000.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,10000,0,800.0
79081,48280.0,800.0,3000.0,10.13,11.67,0.0,14100.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,14100,0,1440.0
79082,53280.0,900.0,800.0,11.07,11.36,0.0,14000.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,14000,0,920.0
79086,48410.0,800.0,200.0,10.88,11.67,0.0,13000.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,13000,0,950.0
79090,45200.0,700.0,2800.0,10.81,11.64,0.0,10200.0,0.0,0.0,15000.0,15000.0,0.0,0,0,0,10200,0,600.0
79099,48280.0,800.0,2300.0,10.25,11.75,0.0,14100.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,14100,0,1650.0
79127,47380.0,800.0,800.0,13.07,11.9,43000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43000,0,0,0,1300.0
79128,47250.0,800.0,2000.0,11.47,11.63,0.0,14000.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,14000,0,0.0
79131,43220.0,600.0,2100.0,10.79,11.39,0.0,9600.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,9600,0,1100.0
79137,52130.0,800.0,100.0,11.39,11.61,0.0,17000.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,17000,0,170.0
79146,48000.0,800.0,2300.0,10.89,11.26,0.0,18600.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,18600,0,500.0
79149,46900.0,800.0,3000.0,10.45,11.3,44420.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44420,0,0,0,970.0
79150,48410.0,800.0,800.0,11.27,11.37,0.0,0.0,17600.0,0.0,25000.0,0.0,0.0,0,0,0,0,17600,350.0
79176,48130.0,800.0,1500.0,10.57,11.61,0.0,28100.0,0.0,0.0,9000.0,0.0,0.0,0,0,0,28100,0,1300.0
79193,44140.0,700.0,800.0,10.51,11.36,0.0,13100.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,13100,0,990.0
79207,48160.0,600.0,0.0,10.48,11.25,43280.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43280,0,0,0,850.0
79217,46680.0,400.0,3000.0,9.88,11.29,0.0,22100.0,0.0,20000.0,0.0,0.0,0.0,0,0,0,22100,0,1200.0
79234,45190.0,800.0,1000.0,10.42,11.78,43000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43000,0,0,0,1250.0
79236,49680.0,800.0,3000.0,10.81,11.3,0.0,9200.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,9200,0,1160.0
79275,48000.0,300.0,100.0,10.98,11.4,0.0,0.0,5800.0,0.0,35000.0,0.0,0.0,0,0,0,0,5800,350.0
79278,48280.0,800.0,1500.0,10.6,11.46,0.0,0.0,5600.0,0.0,35000.0,0.0,0.0,0,0,0,0,5600,800.0
79279,49440.0,800.0,1300.0,11.02,12.29,0.0,0.0,5200.0,0.0,35000.0,0.0,0.0,0,0,0,0,5200,1270.0
79290,47300.0,600.0,2000.0,10.52,11.34,0.0,0.0,5000.0,0.0,35000.0,0.0,0.0,0,0,0,0,5000,750.0
79301,45730.0,600.0,2500.0,11.12,11.43,0.0,0.0,6300.0,0.0,30000.0,0.0,0.0,0,0,0,0,6300,700.0
79319,41590.0,400.0,300.0,13.12,11.67,42130.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42130,0,0,0,250.0
79331,44460.0,1000.0,1100.0,10.96,11.93,42180.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42180,0,0,0,1000.0
79345,39060.0,600.0,1100.0,11.21,11.42,0.0,0.0,6200.0,0.0,30000.0,0.0,0.0,0,0,0,0,6200,310.0
79352,48410.0,800.0,700.0,10.95,11.48,0.0,0.0,13100.0,0.0,25000.0,0.0,0.0,0,0,0,0,13100,580.0
79353,48410.0,800.0,2000.0,11.94,12.32,0.0,0.0,13200.0,0.0,25000.0,0.0,0.0,0,0,0,0,13200,670.0
79355,44070.0,500.0,2000.0,10.67,11.43,0.0,10200.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,10200,0,650.0
79377,49440.0,800.0,100.0,10.26,11.71,43290.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43290,0,0,0,1470.0
79383,43220.0,600.0,1800.0,10.87,11.33,0.0,0.0,13300.0,0.0,25000.0,0.0,0.0,0,0,0,0,13300,300.0
79390,46350.0,800.0,1200.0,13.19,11.43,43200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43200,0,0,0,1180.0
79396,44960.0,400.0,1400.0,11.02,11.51,0.0,11100.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,11100,0,470.0
79427,47400.0,1000.0,100.0,11.8,11.72,0.0,22500.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,22500,0,300.0
79434,45870.0,700.0,2000.0,0.0,11.67,0.0,24130.0,0.0,0.0,10000.0,0.0,0.0,0,0,0,24130,0,1080.0
79438,45300.0,800.0,3000.0,11.27,11.41,0.0,15700.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,15700,0,320.0
79442,46920.0,600.0,1300.0,11.85,11.6,43490.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43490,0,0,0,460.0
79443,47360.0,400.0,1200.0,11.33,11.46,0.0,17600.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17600,0,210.0
79450,48000.0,600.0,1300.0,10.34,11.46,0.0,17600.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17600,0,1350.0
79452,50450.0,1000.0,1400.0,10.64,11.74,0.0,17000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17000,0,1000.0
79453,51100.0,1000.0,1200.0,10.77,11.74,0.0,17100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17100,0,980.0
79454,43800.0,800.0,1000.0,11.2,11.66,41200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41200,0,0,0,940.0
79458,45320.0,800.0,1300.0,11.03,11.6,43350.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43350,0,0,0,1140.0
79467,47360.0,600.0,0.0,10.65,11.42,0.0,17700.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17700,0,610.0
79468,50450.0,1000.0,1600.0,11.3,11.31,0.0,17100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17100,0,830.0
79473,42220.0,1000.0,300.0,11.07,11.71,40080.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40080,0,0,0,620.0
79481,49000.0,800.0,1800.0,11.3,11.36,0.0,18200.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18200,0,150.0
79508,48410.0,800.0,700.0,11.13,11.25,0.0,17100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17100,0,400.0
79509,47360.0,600.0,1600.0,11.16,11.46,0.0,17600.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17600,0,500.0
79510,46790.0,800.0,1300.0,10.55,11.42,0.0,17200.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17200,0,640.0
79514,47380.0,800.0,800.0,10.91,11.59,0.0,17200.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17200,0,970.0
79537,43720.0,400.0,1200.0,11.5,11.49,0.0,16000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,16000,0,0.0
79538,47380.0,800.0,100.0,10.61,11.64,43050.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43050,0,0,0,1000.0
79539,48410.0,800.0,1000.0,11.38,11.87,0.0,17300.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17300,0,80.0
79546,44400.0,400.0,500.0,10.97,11.87,0.0,14800.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,14800,0,820.0
79548,49000.0,800.0,200.0,11.01,11.68,0.0,8700.0,0.0,0.0,15000.0,15000.0,0.0,0,0,0,8700,0,830.0
79549,49440.0,800.0,1100.0,10.79,11.72,0.0,8700.0,0.0,0.0,15000.0,15000.0,0.0,0,0,0,8700,0,1040.0
79586,43450.0,1000.0,700.0,10.4,11.77,42000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42000,0,0,0,1120.0
79589,48280.0,800.0,2500.0,11.0,11.6,0.0,10100.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,10100,0,870.0
79594,49250.0,700.0,0.0,11.18,11.68,44140.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44140,0,0,0,1170.0
79600,53040.0,800.0,0.0,10.13,11.55,43070.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43070,0,0,0,1140.0
79601,49440.0,800.0,700.0,9.27,11.56,43100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43100,0,0,0,600.0
79617,44400.0,700.0,1300.0,11.22,11.35,0.0,6700.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,6700,0,380.0
79625,50320.0,600.0,2000.0,10.09,11.41,0.0,8500.0,0.0,0.0,27000.0,0.0,0.0,0,0,0,8500,0,1320.0
79635,50710.0,800.0,200.0,10.18,11.21,0.0,13600.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,13600,0,1320.0
79637,48410.0,800.0,900.0,10.2,11.65,0.0,16500.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,16500,0,1550.0
79645,47360.0,400.0,2500.0,10.88,11.42,0.0,8200.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,8200,0,600.0
79649,48720.0,800.0,800.0,10.57,11.28,0.0,8500.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,8500,0,820.0
79650,42220.0,800.0,4000.0,9.57,11.61,41000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41000,0,0,0,1900.0
79653,48550.0,600.0,1500.0,9.75,11.36,0.0,0.0,5300.0,0.0,0.0,0.0,0.0,0,0,0,0,5300,1750.0
79672,49000.0,1000.0,1200.0,10.11,11.35,0.0,9100.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,9100,0,1120.0
79681,46140.0,700.0,1200.0,11.86,11.64,0.0,7100.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,7100,0,980.0
79684,51800.0,1000.0,400.0,10.62,11.36,0.0,9100.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,9100,0,940.0
79685,47380.0,800.0,700.0,11.17,11.46,0.0,8200.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,8200,0,410.0
79703,44210.0,800.0,2200.0,10.21,11.27,0.0,5800.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,5800,0,830.0
79721,48280.0,800.0,800.0,10.98,11.71,0.0,8600.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,8600,0,640.0
79722,54460.0,1000.0,2300.0,11.6,11.41,0.0,8600.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,8600,0,220.0
79737,51000.0,800.0,1500.0,10.71,11.63,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6300,0,1250.0
79745,47600.0,800.0,1000.0,11.36,11.47,0.0,22600.0,0.0,0.0,0.0,0.0,0.0,0,0,0,22600,0,300.0
79746,47380.0,800.0,700.0,11.1,11.34,0.0,24100.0,0.0,0.0,0.0,0.0,0.0,0,0,0,24100,0,330.0
79756,51800.0,1000.0,1200.0,9.92,11.61,0.0,8800.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,8800,0,1950.0
79767,45420.0,1000.0,200.0,11.3,11.72,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0,0,0,0,3000,500.0
79777,44780.0,400.0,1300.0,9.89,11.68,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0,0,0,0,3000,950.0
79785,49440.0,800.0,1800.0,10.94,12.08,0.0,8100.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,8100,0,1500.0
79803,47250.0,800.0,1600.0,11.9,11.75,0.0,23600.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23600,0,150.0
79804,46350.0,800.0,800.0,11.52,11.66,0.0,23700.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23700,0,280.0
79805,48000.0,800.0,900.0,10.22,11.33,0.0,9000.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,9000,0,970.0
79818,50400.0,1000.0,1100.0,10.12,11.38,0.0,0.0,9400.0,0.0,30000.0,0.0,0.0,0,0,0,0,9400,1380.0
79819,48410.0,800.0,2500.0,10.56,11.43,0.0,0.0,8000.0,0.0,30000.0,0.0,0.0,0,0,0,0,8000,830.0
79820,45040.0,400.0,200.0,10.65,11.66,0.0,0.0,4600.0,0.0,0.0,0.0,0.0,0,0,0,0,4600,920.0
79827,44400.0,700.0,200.0,11.61,11.45,0.0,0.0,5700.0,0.0,30000.0,0.0,0.0,0,0,0,0,5700,250.0
79847,47600.0,1000.0,200.0,11.89,11.36,0.0,13600.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,13600,0,750.0
79850,47040.0,700.0,1800.0,10.32,11.29,0.0,10200.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,10200,0,1390.0
79862,41800.0,1000.0,300.0,11.26,11.65,0.0,12200.0,0.0,0.0,0.0,0.0,0.0,0,0,0,12200,0,100.0
79890,47600.0,1000.0,1800.0,10.12,11.35,0.0,14500.0,0.0,0.0,23600.0,0.0,0.0,0,0,0,14500,0,1120.0
79892,43640.0,400.0,1800.0,11.19,11.49,0.0,13600.0,0.0,0.0,24800.0,0.0,0.0,0,0,0,13600,0,250.0
79899,48410.0,800.0,700.0,10.67,11.26,0.0,16600.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16600,0,890.0
79911,49000.0,1000.0,1500.0,0.0,11.17,0.0,17300.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17300,0,340.0
79912,52490.0,1000.0,500.0,9.95,11.31,0.0,12300.0,0.0,0.0,0.0,0.0,0.0,0,0,0,12300,0,1150.0
79922,50400.0,800.0,1100.0,10.86,11.34,0.0,17100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17100,0,500.0
79923,47380.0,800.0,300.0,10.55,11.46,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,12000,0,680.0
79926,44420.0,700.0,700.0,11.24,11.39,0.0,13600.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,13600,0,130.0
79930,50400.0,1000.0,2000.0,9.62,11.7,0.0,17200.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17200,0,1800.0
79931,48410.0,800.0,900.0,10.66,11.69,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,12000,0,1260.0
79949,44100.0,400.0,2000.0,10.66,11.54,0.0,14500.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,14500,0,650.0
79951,47380.0,800.0,500.0,10.82,11.28,0.0,16200.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,16200,0,670.0
79959,45320.0,600.0,600.0,10.02,11.75,40200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40200,0,0,0,1550.0
79960,42230.0,600.0,300.0,11.81,11.77,0.0,29600.0,0.0,0.0,0.0,0.0,0.0,0,0,0,29600,0,140.0
79962,46560.0,600.0,1300.0,11.79,11.38,0.0,0.0,13600.0,0.0,20000.0,0.0,0.0,0,0,0,0,13600,0.0
79985,46200.0,1000.0,300.0,9.51,11.75,41000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41000,0,0,0,1880.0
79986,47380.0,800.0,1000.0,10.99,11.24,0.0,16100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,16100,0,200.0
79995,44400.0,400.0,700.0,11.68,11.53,0.0,15100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,15100,0,0.0
80007,47380.0,800.0,100.0,9.73,11.75,42100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42100,0,0,0,1500.0
80016,50320.0,1000.0,1000.0,10.36,11.43,0.0,17200.0,0.0,0.0,16000.0,0.0,0.0,0,0,0,17200,0,890.0
80017,49440.0,800.0,1500.0,10.11,11.6,0.0,16100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,16100,0,1350.0
80018,52930.0,800.0,100.0,9.35,11.58,41300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41300,0,0,0,2100.0
80019,45320.0,800.0,500.0,10.67,11.31,0.0,16000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,16000,0,970.0
80020,45150.0,600.0,0.0,10.24,11.34,0.0,38200.0,0.0,0.0,0.0,0.0,0.0,0,0,0,38200,0,1100.0
80023,48870.0,600.0,1200.0,9.53,11.66,40200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40200,0,0,0,1750.0
80033,41200.0,800.0,1400.0,10.94,11.62,40050.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40050,0,0,0,410.0
80048,45320.0,800.0,300.0,10.85,11.39,0.0,16100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,16100,0,400.0
80056,46630.0,1000.0,1600.0,10.53,11.25,0.0,18100.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,18100,0,520.0
80061,49000.0,1000.0,1300.0,10.26,11.79,41090.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41090,0,0,0,2160.0
80062,50200.0,600.0,1400.0,10.08,11.29,0.0,15200.0,0.0,0.0,15000.0,0.0,0.0,0,0,0,15200,0,1320.0
80068,46560.0,600.0,2500.0,9.8,11.81,42200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42200,0,0,0,1420.0
80077,47360.0,600.0,,11.52,11.37,0.0,9100.0,0.0,0.0,34000.0,0.0,0.0,0,0,0,9100,0,290.0
80078,54600.0,1000.0,1000.0,10.6,11.81,0.0,16100.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16100,0,1100.0
80100,45850.0,1000.0,1900.0,11.5,11.65,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16000,0,400.0
80124,41560.0,400.0,200.0,10.87,11.72,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10000,0,830.0
80150,50400.0,1000.0,100.0,11.72,11.93,0.0,13500.0,0.0,0.0,28000.0,0.0,0.0,0,0,0,13500,0,0.0
80151,47380.0,800.0,900.0,11.01,11.84,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,19000,0,800.0
80164,46000.0,400.0,1000.0,10.81,11.68,0.0,14100.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14100,0,700.0
80172,49440.0,800.0,200.0,11.08,11.74,0.0,15100.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15100,0,1190.0
80173,48280.0,1000.0,1600.0,10.98,11.42,0.0,9200.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,9200,0,1210.0
80174,43800.0,800.0,1200.0,11.07,11.75,0.0,16600.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16600,0,520.0
80194,48880.0,600.0,1700.0,11.38,11.44,0.0,9700.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,9700,0,140.0
80209,44730.0,600.0,1000.0,11.2,11.4,0.0,0.0,6300.0,0.0,30000.0,0.0,0.0,0,0,0,0,6300,200.0
80217,53520.0,1200.0,200.0,10.89,12.0,0.0,19200.0,0.0,0.0,0.0,0.0,0.0,0,0,0,19200,0,200.0
80245,48280.0,800.0,2200.0,10.71,11.54,0.0,7100.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,7100,0,700.0
80250,45600.0,400.0,800.0,10.91,11.41,0.0,0.0,5500.0,0.0,30000.0,0.0,0.0,0,0,0,0,5500,510.0
80251,47600.0,1000.0,1400.0,10.79,11.69,0.0,20500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,20500,0,930.0
80265,48000.0,800.0,0.0,10.43,11.36,0.0,9200.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,9200,0,490.0
80270,48410.0,800.0,300.0,11.42,11.52,0.0,8000.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,8000,0,0.0
80271,51290.0,600.0,1300.0,11.23,11.65,0.0,12500.0,0.0,0.0,0.0,30000.0,0.0,0,0,0,12500,0,650.0
80282,47380.0,800.0,500.0,11.75,11.64,0.0,11500.0,0.0,0.0,0.0,30000.0,0.0,0,0,0,11500,0,630.0
80292,44290.0,800.0,4700.0,11.25,11.33,0.0,17100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,17100,0,330.0
80293,49440.0,800.0,500.0,10.94,11.75,0.0,15000.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,15000,0,730.0
80294,47400.0,500.0,1000.0,10.98,11.71,0.0,18200.0,0.0,0.0,0.0,25000.0,0.0,0,0,0,18200,0,650.0
80324,47320.0,1000.0,2000.0,9.2,11.63,0.0,28100.0,0.0,0.0,10000.0,0.0,10000.0,0,0,0,28100,0,2240.0
80330,48000.0,400.0,100.0,10.64,11.4,0.0,9800.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,9800,0,200.0
80334,44240.0,1000.0,1800.0,10.27,11.74,0.0,22200.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,22200,0,1400.0
80335,46840.0,400.0,1000.0,11.03,11.44,0.0,19100.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,19100,0,540.0
80341,50400.0,1000.0,2500.0,10.05,11.65,0.0,24600.0,0.0,0.0,0.0,0.0,0.0,0,0,0,24600,0,1650.0
80362,50400.0,1000.0,800.0,11.46,11.31,0.0,18600.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18600,0,180.0
80363,48280.0,800.0,1700.0,10.97,11.38,0.0,18200.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,18200,0,600.0
80368,47140.0,900.0,4000.0,11.8,11.56,0.0,14600.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14600,0,250.0
80372,50400.0,1000.0,2500.0,11.09,11.35,0.0,9600.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,9600,0,540.0
80375,43800.0,800.0,2500.0,10.61,11.65,0.0,14700.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14700,0,920.0
80381,44400.0,700.0,500.0,10.35,11.35,0.0,0.0,6200.0,0.0,30000.0,0.0,0.0,0,0,0,0,6200,870.0
80395,49000.0,1000.0,300.0,10.73,11.31,0.0,13500.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,13500,0,90.0
80396,48280.0,800.0,2200.0,11.06,11.24,0.0,13100.0,0.0,0.0,22000.0,0.0,0.0,0,0,0,13100,0,463.0
80398,40820.0,300.0,6000.0,10.24,11.4,0.0,14600.0,0.0,0.0,20000.0,0.0,0.0,0,0,0,14600,0,960.0
80412,49440.0,800.0,500.0,10.23,11.29,0.0,12200.0,0.0,0.0,25000.0,0.0,0.0,0,0,0,12200,0,900.0
80413,45210.0,400.0,2500.0,11.14,11.5,0.0,18700.0,0.0,0.0,0.0,0.0,0.0,0,0,0,18700,0,420.0
80418,43800.0,800.0,2000.0,10.37,11.6,0.0,18300.0,0.0,0.0,0.0,0.0,0.0,0,0,0,18300,0,1100.0
80425,48160.0,700.0,400.0,10.22,11.5,0.0,9100.0,0.0,0.0,30000.0,0.0,0.0,0,0,0,9100,0,1200.0
